pseudocode,state,district,block,rural_urban,lgd_vill_name,school_category,school_type,lowclass,highclass,managment,pincode,pre_primary,shift_school,resi_school,class_1_students,class_2_students,class_3_students,class_4_students,class_5_students,class_6_students,class_7_students,class_8_students,class_9_students,class_10_students,class_11_students,class_12_students,total_students,total_tch,regular,contract,part_time,total_class_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,total_boys_toilet,total_girls_toilet,desktop,laptop,tablet,internet,electricity_availability,library_availability,playground_available,structure_name,structure_status,classroom_repair_gap,has_internet,has_library
6387075,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Madauna Urf Patparaganj,1,3,1,5,1,243302,2,2,3,14,13,14,25,16,0,0,0,0,0,0,0,82,4,3,1,0,2,1,1,0,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,1,True,True
3934852,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Mauzam Nagla Khalsa,1,3,1,5,1,262406,2,2,3,25,13,11,18,15,0,0,0,0,0,0,0,82,5,3,2,0,4,1,0,3,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,3,False,True
9531988,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Khamaria Gopa Dandi,1,3,1,5,1,243203,2,2,3,1,1,1,5,1,0,0,0,0,0,0,0,9,1,1,0,0,3,3,0,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,0,False,True
6304492,UTTAR PRADESH,BAREILLY,SHERGARH,1,Sukatia,1,3,1,5,1,243505,2,2,3,20,20,13,32,19,0,0,0,0,0,0,0,104,3,2,1,0,5,0,3,2,2,2,0,0,2,1,1,1,1,Primary (1–5),STANDARD,5,True,True
6395295,UTTAR PRADESH,BAREILLY,BAHERI,1,Baraura,1,3,1,5,1,243201,2,2,3,0,1,1,2,1,0,0,0,0,0,0,0,5,2,1,1,0,4,4,0,0,1,1,0,1,0,2,1,1,1,Primary (1–5),STANDARD,0,False,True
2043885,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Aonla(Grameen),1,3,1,5,1,243301,2,2,3,26,25,36,37,33,0,0,0,0,0,0,0,157,5,3,2,0,5,3,1,1,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,2,True,True
8808185,UTTAR PRADESH,BAREILLY,NAWABGANJ,2,,1,3,1,5,1,262406,2,2,3,25,33,31,70,61,0,0,0,0,0,0,0,220,13,10,3,0,4,1,0,3,2,3,0,2,2,1,1,1,2,Primary (1–5),STANDARD,3,True,True
7140466,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Mazhowa,1,3,1,5,1,243301,2,2,3,17,20,19,28,30,0,0,0,0,0,0,0,114,4,3,1,0,4,4,0,0,1,1,0,0,2,2,1,1,2,Primary (1–5),STANDARD,0,False,True
1091776,UTTAR PRADESH,BAREILLY,BHUTA,1,Mehtarpur Tej Singh,1,3,1,5,1,243503,2,2,3,9,5,7,20,14,0,0,0,0,0,0,0,55,4,2,2,0,5,3,2,0,1,1,0,0,2,2,1,1,2,Primary (1–5),STANDARD,2,False,True
3681482,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Bilwa,2,3,1,8,5,243201,2,2,3,17,16,11,19,18,32,52,28,0,0,0,0,193,8,0,8,0,8,8,0,0,1,1,0,0,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
7272683,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,5,243001,2,2,1,109,119,122,131,127,0,0,0,0,0,0,0,608,29,28,1,0,10,10,0,0,5,5,15,0,0,1,1,1,1,Primary (1–5),STANDARD,0,True,True
3605708,UTTAR PRADESH,BAREILLY,SHERGARH,1,Bhadrak,1,3,1,5,1,243203,2,2,3,9,10,4,20,11,0,0,0,0,0,0,0,54,6,3,3,0,5,4,1,0,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,1,True,True
9976965,UTTAR PRADESH,BAREILLY,BHUTA,1,Shora Khurd,1,3,1,5,1,243503,2,2,3,21,16,13,28,26,0,0,0,0,0,0,0,104,5,3,2,0,7,4,2,1,1,2,0,0,2,1,1,1,1,Primary (1–5),STANDARD,3,True,True
9104549,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Parothi,1,3,1,5,1,262406,2,2,3,15,8,15,14,22,0,0,0,0,0,0,0,74,5,3,2,0,6,5,1,0,1,1,0,0,2,2,1,1,2,Primary (1–5),STANDARD,1,False,True
5595676,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,4,3,6,8,5,243005,9,2,3,0,0,0,0,0,37,28,22,0,0,0,0,87,5,0,5,0,4,4,0,0,1,1,0,1,0,1,1,1,2,Upper Primary (6–8),STANDARD,0,True,True
9170891,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Majhgawan,1,3,1,5,1,243302,2,2,3,18,18,20,41,33,0,0,0,0,0,0,0,130,5,3,2,0,5,5,0,0,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,0,True,True
7597593,UTTAR PRADESH,BAREILLY,BAHERI,1,Baraura,1,3,1,5,1,243201,2,2,3,5,4,6,7,9,0,0,0,0,0,0,0,31,2,1,1,0,2,2,0,0,1,1,0,0,2,2,1,1,2,Primary (1–5),STANDARD,0,False,True
5488187,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Islamabad,1,3,1,5,1,243403,2,2,3,17,21,23,17,23,0,0,0,0,0,0,0,101,5,4,1,0,5,4,0,1,1,1,0,0,0,2,1,1,1,Primary (1–5),STANDARD,1,False,True
5021480,UTTAR PRADESH,BAREILLY,BHUTA,1,Nikasuwa,1,3,1,5,1,243506,2,2,3,46,30,27,44,47,0,0,0,0,0,0,0,194,5,4,1,0,7,6,0,1,2,2,0,0,2,1,1,1,2,Primary (1–5),STANDARD,1,True,True
9589562,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Soraha,1,3,1,5,1,262406,2,2,3,16,19,8,16,16,0,0,0,0,0,0,0,75,5,2,3,0,6,3,0,3,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,3,True,True
8367455,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Alampur,1,3,1,5,1,243123,2,2,3,23,18,24,36,30,0,0,0,0,0,0,0,131,7,6,1,0,3,3,0,0,1,2,0,1,2,2,1,1,1,Primary (1–5),STANDARD,0,False,True
1681915,UTTAR PRADESH,BAREILLY,BHADPURA,1,Methi Nawadia,4,3,6,8,5,262406,9,2,3,0,0,0,0,0,69,83,71,0,0,0,0,223,4,4,0,0,4,4,0,0,3,2,0,1,0,1,1,2,1,Upper Primary (6–8),STANDARD,0,True,False
8671726,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,6,3,1,10,97,243006,1,2,3,68,27,23,41,34,49,26,29,2,2,0,0,301,11,2,3,6,12,12,0,0,2,3,1,1,0,2,1,2,2,Secondary (1–10),STANDARD,0,False,False
1322445,UTTAR PRADESH,BAREILLY,MIRGANJ,1,Tilmas,1,3,1,5,1,243504,2,2,3,36,32,30,27,27,0,0,0,0,0,0,0,152,5,3,2,0,6,2,2,2,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,4,False,True
3180412,UTTAR PRADESH,BAREILLY,MIRGANJ,1,Sidhauli,2,3,1,8,5,243504,1,2,3,32,35,21,25,24,26,26,16,0,0,0,0,205,10,0,10,0,10,10,0,0,2,1,5,2,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
6306274,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,3,3,1,12,5,243001,1,2,3,62,99,68,71,70,92,107,61,127,100,72,107,1036,31,31,0,0,25,25,0,0,4,4,2,1,0,1,1,1,1,Higher Secondary (1–12),STANDARD,0,True,True
3672456,UTTAR PRADESH,BAREILLY,BHADPURA,1,Matkapur,4,3,6,8,5,262406,9,2,3,0,0,0,0,0,29,15,23,0,0,0,0,67,6,6,0,0,5,5,0,0,1,1,0,1,0,2,2,1,1,Upper Primary (6–8),STANDARD,0,False,True
6391398,UTTAR PRADESH,BAREILLY,SHERGARH,1,Manpur,10,3,9,12,5,243201,9,2,3,0,0,0,0,0,0,0,0,124,120,170,217,631,10,10,0,0,14,14,0,0,2,7,2,8,0,1,2,1,1,Higher Secondary (9–12),STANDARD,0,True,True
7464452,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Dhaunrera,1,3,1,5,5,262406,2,2,3,28,6,13,15,15,0,0,0,0,0,0,0,77,6,6,0,0,8,8,0,0,4,1,0,1,0,2,2,1,1,Primary (1–5),STANDARD,0,False,True
5106794,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,2,3,1,8,5,243005,2,2,3,0,0,0,0,0,23,19,4,0,0,0,0,46,5,4,1,0,8,8,0,0,3,2,0,1,0,2,1,1,2,Upper Primary (1–8),STANDARD,0,False,True
2339126,UTTAR PRADESH,BAREILLY,BHUTA,1,Simra Keshopur,1,3,1,5,1,243503,2,2,3,6,9,9,6,6,0,0,0,0,0,0,0,36,3,2,1,0,4,4,0,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,0,False,True
6807476,UTTAR PRADESH,BAREILLY,SHERGARH,1,Tanda,1,3,1,5,97,243501,2,2,3,3,0,0,3,7,0,0,0,0,0,0,0,13,3,0,3,0,5,5,0,0,1,1,0,0,0,1,1,2,1,Primary (1–5),STANDARD,0,True,False
9545933,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Jadaunpur,2,3,1,8,5,243202,2,2,3,9,5,10,12,7,13,18,13,0,0,0,0,87,6,3,2,1,9,9,0,0,1,1,0,1,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
2334409,UTTAR PRADESH,BAREILLY,BAHERI TOWN,2,,10,3,9,12,5,243201,9,2,3,0,0,0,0,0,0,0,0,28,48,11,2,89,3,3,0,0,10,10,0,0,3,2,5,1,0,1,1,1,1,Higher Secondary (9–12),STANDARD,0,True,True
5921538,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Jhinjhari,10,3,9,12,5,243001,9,1,3,0,0,0,0,0,0,0,0,179,144,119,154,596,11,0,3,8,10,10,0,0,4,4,0,0,0,1,1,1,1,Higher Secondary (9–12),STANDARD,0,True,True
8358763,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,2,,2,3,1,8,5,243122,2,2,3,13,5,3,3,1,9,0,0,0,0,0,0,34,15,15,0,0,22,22,0,0,8,8,20,0,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
8238045,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,5,243003,2,2,3,7,10,13,19,13,0,0,0,0,0,0,0,62,6,6,0,0,8,8,0,0,2,2,3,1,0,1,1,1,1,Primary (1–5),STANDARD,0,True,True
6122125,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,2,,1,3,1,5,5,243001,2,2,3,14,18,17,8,14,0,0,0,0,0,0,0,71,5,5,0,0,4,4,0,0,1,1,0,0,0,1,1,1,2,Primary (1–5),STANDARD,0,True,True
4495587,UTTAR PRADESH,BAREILLY,MAJHGAWAN,2,,8,3,9,10,5,243302,9,2,3,0,0,0,0,0,0,0,0,135,60,0,0,195,5,4,0,1,6,6,0,0,4,5,2,0,0,2,1,1,1,Secondary (9–10),STANDARD,0,False,True
3751187,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,5,3,6,12,5,243001,9,2,3,0,0,0,0,0,0,0,0,67,53,75,164,359,8,8,0,0,17,17,0,0,2,2,1,0,0,1,1,1,1,Higher Secondary (6–12),STANDARD,0,True,True
5036549,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Devchara,4,3,6,8,5,243401,9,2,3,0,0,0,0,0,99,73,48,0,0,0,0,220,5,4,1,0,4,4,0,0,1,1,0,0,0,2,1,2,1,Upper Primary (6–8),STANDARD,0,False,False
8511641,UTTAR PRADESH,BAREILLY,BAHERI TOWN,2,,2,3,1,8,5,243201,1,2,3,35,39,20,28,22,27,22,22,0,0,0,0,215,6,6,0,0,11,11,0,0,2,1,1,1,1,1,1,2,1,Upper Primary (1–8),STANDARD,0,True,False
7364238,UTTAR PRADESH,BAREILLY,SHERGARH,1,Kurka,5,3,6,12,5,243505,9,2,3,0,0,0,0,0,15,35,43,113,119,122,87,534,8,7,1,0,14,14,0,0,3,3,1,1,0,1,1,2,1,Higher Secondary (6–12),STANDARD,0,True,False
9151156,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Chakarpur Gahi,2,3,1,8,5,243303,2,2,3,41,84,68,65,63,84,59,48,0,0,0,0,512,8,7,0,1,4,4,0,0,5,5,0,0,0,2,1,2,2,Upper Primary (1–8),STANDARD,0,False,False
3525937,UTTAR PRADESH,BAREILLY,KYARA,1,Kandharpur (Ct),2,3,1,8,5,243001,1,2,3,33,16,17,16,9,9,7,1,0,0,0,0,108,9,9,0,0,11,11,0,0,3,3,6,1,0,1,2,2,2,Upper Primary (1–8),STANDARD,0,True,False
3839091,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,4,3,6,8,5,243502,9,2,3,0,0,0,0,0,66,45,44,0,0,0,0,155,4,0,4,0,4,4,0,0,1,1,0,0,0,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
4239802,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Harirampur,1,3,1,5,1,243402,2,2,3,29,31,30,43,26,0,0,0,0,0,0,0,159,5,3,2,0,6,4,1,1,2,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,2,False,True
9152372,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Bhagwanpur Dhimri,4,3,6,8,1,243123,9,2,3,0,0,0,0,0,41,47,49,0,0,0,0,137,7,4,0,3,4,0,4,0,1,1,0,1,2,2,1,1,1,Upper Primary (6–8),STANDARD,4,False,True
3188479,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Basantpur,8,3,9,10,1,243001,9,2,3,0,0,0,0,0,0,0,0,21,19,0,0,40,4,4,0,0,4,4,0,0,1,1,0,0,0,1,1,1,2,Secondary (9–10),STANDARD,0,True,True
8313911,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Beerpur Urf Kasam Nager,2,3,1,8,1,243001,2,2,3,13,9,11,24,16,99,107,59,0,0,0,0,338,15,10,3,2,8,0,0,8,2,2,0,0,2,1,1,1,1,Upper Primary (1–8),STANDARD,8,True,True
4405685,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Bhartaul,4,3,6,8,1,243122,9,2,3,0,0,0,0,0,37,44,44,0,0,0,0,125,6,6,0,0,4,2,2,0,1,1,0,0,2,2,1,1,1,Upper Primary (6–8),STANDARD,2,False,True
8961925,UTTAR PRADESH,BAREILLY,BHUTA,1,Faiz Nagaar,4,3,6,8,1,243503,9,2,3,0,0,0,0,0,163,147,165,0,0,0,0,475,15,14,0,1,7,6,0,1,3,3,0,0,2,2,1,1,2,Upper Primary (6–8),STANDARD,1,False,True
5095598,UTTAR PRADESH,BAREILLY,BAHERI,1,Lakhanpur,4,3,6,8,1,243001,9,2,3,0,0,0,0,0,17,24,19,0,0,0,0,60,2,2,0,0,3,0,3,0,1,1,0,0,2,2,1,1,1,Upper Primary (6–8),STANDARD,3,False,True
3170444,UTTAR PRADESH,BAREILLY,BHUTA,1,Jawahar Ganj,4,3,6,8,1,243503,9,2,3,0,0,0,0,0,49,55,35,0,0,0,0,139,3,3,0,0,4,4,0,0,1,1,0,0,2,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
2337143,UTTAR PRADESH,BAREILLY,BHUTA,1,Dalautpur Karena,4,3,6,8,1,243126,9,2,3,0,0,0,0,0,62,59,45,0,0,0,0,166,5,4,0,1,3,1,2,0,1,1,0,0,2,2,1,1,1,Upper Primary (6–8),STANDARD,2,False,True
1840088,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Kishorra,2,3,1,8,1,243503,2,1,3,13,16,16,32,26,30,39,12,0,0,0,0,184,11,8,3,0,11,8,0,3,2,2,0,0,2,1,1,1,1,Upper Primary (1–8),STANDARD,3,True,True
6816997,UTTAR PRADESH,BAREILLY,BAHERI,1,Utarasia Mohliya,4,3,6,8,1,243201,9,2,3,0,0,0,0,0,4,2,0,0,0,0,0,6,1,1,0,0,4,2,0,2,1,1,0,0,0,2,2,1,1,Upper Primary (6–8),STANDARD,2,False,True
6182955,UTTAR PRADESH,BAREILLY,FATEHGANJ,1,,2,3,1,8,1,243505,2,2,3,26,25,28,36,52,53,44,25,0,0,0,0,289,8,7,1,0,7,3,2,2,2,4,0,1,2,1,1,1,2,Upper Primary (1–8),STANDARD,4,True,True
2073893,UTTAR PRADESH,BAREILLY,MIRGANJ,1,Ballia,2,3,1,8,5,243504,2,2,3,20,17,22,15,19,54,13,7,0,0,0,0,167,11,7,3,1,8,8,0,0,3,3,3,1,0,1,1,1,1,Upper Primary (1–8),STANDARD,0,True,True
9507620,UTTAR PRADESH,BAREILLY,BAHERI,1,Jamkhajoor,2,3,1,8,1,243201,2,2,3,17,10,19,38,23,14,31,10,0,0,0,0,162,8,5,3,0,7,1,3,3,1,2,0,2,2,2,1,1,2,Upper Primary (1–8),STANDARD,6,False,True
9797240,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Atarchedi,4,3,6,8,1,243302,9,2,3,0,0,0,0,0,53,38,32,0,0,0,0,123,4,3,1,0,5,4,0,1,1,1,0,0,0,1,1,1,1,Upper Primary (6–8),STANDARD,1,True,True
6706456,UTTAR PRADESH,BAREILLY,FATEHGANJ,1,Dinra,2,3,1,8,1,243505,2,2,3,9,7,2,8,13,59,30,24,0,0,0,0,152,9,6,3,0,9,7,2,0,2,2,0,0,2,2,1,1,1,Upper Primary (1–8),STANDARD,2,False,True
5752622,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Bahadurpur Urf Bhura,4,3,6,8,5,243201,9,2,3,0,0,0,0,0,4,8,3,0,0,0,0,15,4,4,0,0,5,5,0,0,2,2,0,0,0,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
6749860,UTTAR PRADESH,BAREILLY,SHERGARH,1,Itaua,2,3,1,8,5,243501,1,2,3,56,43,30,32,43,39,35,38,0,0,0,0,316,14,6,8,0,20,20,0,0,2,3,4,1,0,1,2,1,1,Upper Primary (1–8),STANDARD,0,True,True
9597663,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Bithri Chainpur,1,3,1,5,5,243123,2,2,3,19,18,10,11,9,0,0,0,0,0,0,0,67,5,5,0,0,5,5,0,0,1,1,0,0,0,1,1,2,2,Primary (1–5),STANDARD,0,True,False
7033745,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Sattarnagar,2,3,1,8,1,243302,2,2,3,17,12,17,26,13,21,33,19,0,0,0,0,158,7,6,1,0,9,4,4,1,1,1,0,0,2,2,1,1,2,Upper Primary (1–8),STANDARD,5,False,True
1146944,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Atarchedi,5,3,6,12,1,243201,9,2,3,0,0,0,0,0,26,25,27,24,17,0,0,119,3,3,0,0,16,8,4,4,4,4,1,0,1,1,1,1,1,Higher Secondary (6–12),STANDARD,8,True,True
4960483,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Adlakhia,2,3,1,8,1,243123,2,2,3,11,17,2,16,26,24,28,15,0,0,0,0,139,7,5,2,0,10,7,1,2,2,2,0,0,2,2,1,1,1,Upper Primary (1–8),STANDARD,3,False,True
2784444,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Bakainia,1,3,1,5,97,243201,2,2,3,14,21,28,31,35,0,0,0,0,0,0,0,129,4,3,1,0,5,5,0,0,1,1,0,0,0,2,1,2,1,Primary (1–5),STANDARD,0,False,False
3742810,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,2,3,1,8,5,243002,1,2,3,36,9,34,27,31,34,27,26,0,0,0,0,224,8,7,1,0,10,10,0,0,3,3,10,1,0,1,1,1,2,Upper Primary (1–8),STANDARD,0,True,True
2430643,UTTAR PRADESH,BAREILLY,FARIDPUR,1,Saidpur Ahatmali,1,3,1,5,1,243506,2,2,3,8,6,9,14,8,0,0,0,0,0,0,0,45,3,1,2,0,10,6,0,4,1,1,0,0,2,2,1,1,2,Primary (1–5),STANDARD,4,False,True
3376531,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Karampur Chaudhary,1,3,1,5,1,243001,2,2,3,42,38,55,72,61,0,0,0,0,0,0,0,268,12,10,2,0,8,6,2,0,2,1,0,1,2,1,1,1,1,Primary (1–5),STANDARD,2,True,True
9619107,UTTAR PRADESH,BAREILLY,AONLA,2,,4,3,6,8,5,243301,9,2,3,0,0,0,0,0,168,178,158,0,0,0,0,504,13,13,0,0,15,15,0,0,3,3,9,8,0,2,1,1,1,Upper Primary (6–8),STANDARD,0,False,True
7579757,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Deorania Parsadi Lal,1,3,1,5,1,262406,2,2,3,0,1,0,4,2,0,0,0,0,0,0,0,7,2,1,1,0,4,4,0,0,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,0,False,True
2234905,UTTAR PRADESH,BAREILLY,MAJHGAWAN,1,Kamalpur,1,3,1,5,1,243302,2,2,3,18,11,13,30,23,0,0,0,0,0,0,0,95,4,3,1,0,6,3,1,2,1,1,0,0,2,1,3,1,1,Primary (1–5),STANDARD,3,True,True
8206846,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Mohammedpur Jatan,1,3,1,5,1,243001,2,2,3,9,10,3,18,13,0,0,0,0,0,0,0,53,6,5,1,0,5,2,0,3,1,1,0,1,2,1,1,1,2,Primary (1–5),STANDARD,3,True,True
6333297,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Bhura,1,3,1,5,1,262406,2,2,3,1,2,2,7,6,0,0,0,0,0,0,0,18,3,1,2,0,4,0,2,2,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,4,False,True
1257837,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Khajuria,1,3,1,5,1,243201,2,2,3,4,5,8,16,16,0,0,0,0,0,0,0,49,3,3,0,0,5,3,0,2,1,1,0,1,2,1,1,1,1,Primary (1–5),STANDARD,2,True,True
5507827,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Rampura Mafi,1,3,1,5,1,243202,2,2,3,37,47,37,70,82,0,0,0,0,0,0,0,273,10,7,3,0,7,0,4,3,1,1,4,1,2,1,1,1,1,Primary (1–5),STANDARD,7,True,True
6149038,UTTAR PRADESH,BAREILLY,MIRGANJ,1,Piparia Ehatmali,1,3,1,5,1,243501,2,2,3,25,18,27,36,32,0,0,0,0,0,0,0,138,6,3,3,0,5,3,2,0,2,2,0,0,2,2,1,1,2,Primary (1–5),STANDARD,2,False,True
7774827,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Aspur Hasan Ali,1,3,1,5,1,243407,2,2,3,23,24,17,23,19,0,0,0,0,0,0,0,106,5,4,1,0,6,4,0,2,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,2,True,True
1759725,UTTAR PRADESH,BAREILLY,BAHERI TOWN,2,,1,3,1,5,1,243201,2,2,3,9,10,9,22,16,0,0,0,0,0,0,0,66,2,0,2,0,3,0,3,0,1,2,0,1,2,2,1,1,1,Primary (1–5),STANDARD,3,False,True
8406498,UTTAR PRADESH,BAREILLY,BHADPURA,1,Amir Nagar,1,3,1,5,1,262406,2,2,3,15,11,9,9,9,0,0,0,0,0,0,0,53,2,2,0,0,5,3,2,0,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,2,True,True
7412585,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Makrandpur Pitam Rai,1,3,1,5,1,243001,2,2,3,2,1,1,4,6,0,0,0,0,0,0,0,14,3,2,1,0,3,3,0,0,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,0,True,True
5520148,UTTAR PRADESH,BAREILLY,MIRGANJ,1,Kulchha Khurd,1,3,1,5,1,243504,2,2,3,16,15,13,21,17,0,0,0,0,0,0,0,82,5,3,2,0,5,3,2,0,2,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,2,False,True
1403636,UTTAR PRADESH,BAREILLY,ALAMPUR,1,Pandri,1,3,1,5,1,243401,2,2,3,37,11,14,30,27,0,0,0,0,0,0,0,119,3,2,1,0,6,3,3,0,2,2,0,0,2,2,1,1,2,Primary (1–5),STANDARD,3,False,True
4158005,UTTAR PRADESH,BAREILLY,BHUTA,1,Jawahar Ganj,1,3,1,5,1,243503,2,2,3,11,10,8,9,13,0,0,0,0,0,0,0,51,3,1,2,0,6,0,3,3,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,6,True,True
1472598,UTTAR PRADESH,BAREILLY,RICHHA(DAMKHODA),1,Sidhaura,1,3,1,5,1,243201,2,2,3,17,7,9,10,13,0,0,0,0,0,0,0,56,4,2,2,0,4,2,0,2,1,1,0,1,2,2,1,1,1,Primary (1–5),STANDARD,2,False,True
9828651,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Ramiapur Urf Ramipur,1,3,1,5,1,243202,2,2,3,5,7,5,7,3,0,0,0,0,0,0,0,27,3,2,1,0,3,3,0,0,1,1,0,0,2,1,1,1,1,Primary (1–5),STANDARD,0,True,True
1185031,UTTAR PRADESH,BAREILLY,BAHERI,1,Bhilaiya,1,3,1,5,1,243001,2,2,3,5,4,3,5,8,0,0,0,0,0,0,0,25,4,2,2,0,4,0,3,1,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,4,False,True
5013216,UTTAR PRADESH,BAREILLY,BHADPURA,1,Prehladpur,1,3,1,5,1,262406,2,2,3,17,8,12,8,6,0,0,0,0,0,0,0,51,5,2,3,0,4,2,1,1,1,1,0,0,2,2,1,1,2,Primary (1–5),STANDARD,2,False,True
5315743,UTTAR PRADESH,BAREILLY,BHUTA,1,Majhwa Hetram,1,3,1,5,1,243503,2,2,3,11,11,5,7,5,0,0,0,0,0,0,0,39,2,2,0,0,4,2,2,0,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,2,True,True
7813856,UTTAR PRADESH,BAREILLY,BHOJIPURA,1,Itauwa Kedar Nath,1,3,1,5,1,243202,2,2,3,28,30,29,31,33,0,0,0,0,0,0,0,151,6,4,2,0,6,0,5,1,1,1,0,1,2,1,1,1,2,Primary (1–5),STANDARD,6,True,True
2819301,UTTAR PRADESH,BAREILLY,RAMNAGAR,1,Bhoori Pur,1,3,1,5,1,243301,2,2,3,19,11,25,32,26,0,0,0,0,0,0,0,113,4,3,1,0,5,4,0,1,1,2,0,0,0,2,1,1,2,Primary (1–5),STANDARD,1,False,True
2595587,UTTAR PRADESH,BAREILLY,NAWABGANJ,1,Naua Nagla,1,3,1,5,1,243407,2,2,3,9,11,9,14,19,0,0,0,0,0,0,0,62,4,3,1,0,3,0,0,3,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,3,False,True
5060720,UTTAR PRADESH,BAREILLY,VITHARI CHAINPUR,1,Khajuria Brahmnan,1,3,1,5,1,243123,2,2,3,15,19,18,27,32,0,0,0,0,0,0,0,111,8,6,2,0,4,2,0,2,1,1,0,0,2,2,1,1,1,Primary (1–5),STANDARD,2,False,True
9151854,UTTAR PRADESH,BAREILLY,BAREILLY TOWN,2,,1,3,1,5,1,243001,2,2,3,4,4,4,4,8,0,0,0,0,0,0,0,24,1,1,0,0,1,1,0,0,1,1,0,0,2,1,1,1,2,Primary (1–5),STANDARD,0,True,True
